start_year	end_year	File	Text
1713	1724	GM7_583	XIV. HENDRIK ZWAARDECROON, FRANS CASTELIJN, MATTHEUS DE HAAN, JACOB FAES, ANTHONY HUYSMAN, CORNELIS HASSELAAR, JOAN ADRIAAN CRUDOP, LAURENS TOLLING, HANS FREDERIK BERGMAN, DIDERIK DURVEN, WIJBRANT BLOM EN PETRUS VUYST, BATAVIA 20 januari 1722.  Het versoek, door diverse perkeniers in Banda - gedaan, dat met Comp. s sche¬ pen jaarlijks aldaar grooter quantiteyt rijs mogte aangebragt werden, dan wel sooveel als tot onderhouding van hunne slaven benodigt zoude wesen, hetwelcke niet eens daarinne word begroot, hebben wij niet konnen accordeeren, alsoo sulks te lastigh wesen en d’E. Comp. e daarbij haar reeckening gantsch niet soude vinden, want men dan alle jaren wel genoodsaakt soude wesen meerder schepen derwaards te senden als tot den afhaal der specerijen benodigt sijn, buytendes dat de Bandase burgers, die de vrije vaart na de gepermitteerde plaatsen sijn toegestaan, de rijs met hun eygen vaartuygen selvs van Macassar kunnen afhalen en ook degene, die met hunne chialoepen hierop Batavia komen, in de wederomreyse en passant op Java rijs konnen en mogen innemen en na Banda vervoeren.  
1713	1724	GM7_597	 Pangerang Adepatty tevergeefs twee attacques op de fortificatiewercken van Sultan Ratoe hadde gedaan - [en] de bedientens tijdinge uyt zee hadden bekomen, dat de halve broeder van Pangerang Adepatty en Ratoe, genaamt Pangerang Baly, het commando voerende over de oorlogsvaartuygen van Sultan Ratoe, sig met veertien van sijne onderhebbende kielen na de Maccassaarse spruyt Moeara Sale  hadde begeven, omdat van daar diverse vaartuygen van Pangeran Adepatty in zee souden sijn gelopen om Banka Cotta1  wederom in handen te crijgen; - Pangerangh Baly twee stercktens aan gemelde spruyt geëxtrueerd en na een uur vegtens aldaar oock post soude hebben gevat, van waar denselven agt stuks van sijne weerbaarste vaartuygen ter opsporinge van die van Pangerang Adepatty hadde in zee gesonden ten eynde deselve te verslaan, dan wel haare ondernemingen op Banca Cotta te verijdelen en vrugteloos te doen uytvallen. Welcke tijdinge volgens de gerugten groote bekommeringe aan de sijde van Pangerangh Mancoboemi soude hebben veroorsaakt, aangesien alle de passagiën na zee voor desselvs vaartuygen daardoor waren gesloten, waartegens [hij] alles in het werk stelde om gemelde spruyt niet alleen te bemagtigen, maar oock de andere uytgangen in zee, hetgeen egter in Sultan en Pangerang Ratoe vooralsnog weynig bekommering scheen te veroorsaken.  De Boeginesen van Lingy - de twee stercktens, die de rheede en negorij van Jo- hoor quamen te decken, soude hebben overrompeld en ingenomen.  een van sijn geselschap, sijnde den boekhouder Hendrick Rijckman, schoon de beste ruyter niet en was, een paard op sijn europees heefd moeten laten tuygen en daarmede in manegie rijden onder het chargeren met de daartoe gehorende pistolen, hetwelke den Keyser soo wel was bevallen, dat hij gemelden ruyter met 12 kleene schuytjes zilver hadde laten beschenken - . In Jedo door een terrible stormwind op den 30cn en 31cn  
1713	1724	GM7_226	XII. CHRISTOFFEL VAN SWOLL, FRANS CASTELIJN, MATTHEUS DE HAAN, HENDRIK ZWAARDECROON, THEODORUS DE HAEZE, SAMUEL TIMMERMAN, JACOB FAES, LAURENS TOLLING, JOAN CORNELIS D’ABLEING, FERDINAND DE GROOT EN WILLEM SIX, BATAVIA 30 nov. 1716.  d’Alphoresen of bergvolkeren op Ceram veele moorderijen ontrent degene, die haar aan de stranden onthouden, quamen te pleegen, in soo verre dat de hoofden der strandnegorijen versoek gedaan hadden om tot weiring van dien te mogen houden seeker landvergadering, bij haar saniry  genaamt, ’tgeen men haar had g’accordeerd en binnenkorten zijn voortgang stond te nemen, soals meermalen en laatst in den jare 1687 geschied was.  tot voortsetting van den indigo en koffij, om te sien of den inlander op ’t ey- land Nussa Lauwt off elders op ’t land van Amboina niet te animeeren soude zijn om de gewassen van indigo en koffij met kracht voort te setten en haar daardoor van de voortplanting der nagelen te diverteeren.  
1713	1724	GM7_540	tot diergelijke horrible ondernemingen en roverijen meest gebruikt wierd en een voorvegter der Bougineesen was, is mede in dien aanval den hals gebroken.  nogmael den equipage-opsiender met de chialoup van den Malax borger Abraham Alewijnsz., met zeevolk en 20 militairen bemand, waaronder 2 corporaals, in geselschap van de pantsjallang Goram, met een corporaal en 9 gemeene soldaten versterckt nevens een ampele instructie voorsien, andermaal ter bekruyssing uyt te senden, dog met strict bevel om noyt het casteel te verliesen uyt het gesigt. Wijders had men ook geordoneert, dat een hooftofficier  met 40 wel gearmeerde militairen bij daag rondom ’t casteel soude moeten patrouilleeren en bij nagt het doen der ronde aan de borgerije aanbevolen, ook was tot securiteyt aan de landkant bij gommeslag en affictie van biljetten aan alle vreemdelingen, van wat natie die souden mogen wesen, verboden en geïntercideerd critsen off enig ander geweir te mogen dragen onder een penaliteyt van 6 rd. s boven het verlies van ’t geweir.  Dayeeng Marewa hadde oock twee briefkens, een met geel en de tweede met wit linnen bekleed, dat sijn opmercking wel verdient1  aan den gouverneur Harmanus van Suchtelen gesz., die vrij wat te trots en hoogmoedig sijn voor een opgeworpen prins, die dagelijx gedreygd wierd door den nieuwen Johorsen Coning Radja Kittjil van de zeekant en aan de landzijde door de Manicabers overvallen en verjaagt te werden.  steund op de recruten, die hij jaarlijx van den Coning van Bony ontvangt in recompens van de geschenken, die hij aan Sijn Hoogheyt uyt de geroofde goederen toesond.  Op ontfangene kundschap, dat veele gemeene Paauwers opnieuw de plaatsen Piesang en Endoeriang hadden verlaten en hun weder hier en daar in haar oude district temedergeset, had den gesaghebber Patras sig in persoon derwaard begeven met eenige Padangse regenten en die luyden bewogen om haar weder na voorsz. twee plaatsen te begeven. Van de Manincaboesen Prins Radja Soeroeassa was in het gepasseerde jaar geen gesandschap affgekomen, ’tgeen bij gerugte wierd toegeschreven aan een geresen oorlog tusschen sijne volkeren en die van Limacaon  
1713	1724	GM7_554	goederen en levensmiddelen met een schepvaartuyg op het laastgem. eyland hadden getragt te salveeren, maer dat door d’orangkayen van de negorij Eloen op Wetter met 6 vaertuygen en circa 30 a 40 man aldaer waaren overvallen, die 10 van de menschen vermoord en de geborgen goederen nevens het schepvaartuyg na Wetter vervoerd hebben,  november 1719 en februari a. ° pass. 0 tot Kisser nog aangekomen vier vaertuy- gen met 27 stx. Oiratereese volkeren van Groot -Thimor, onder voorgeven dat sij de overlast der Portugeesen aldaer niet langer konden verdragen.  een inlands vaert. met 14 coppen, daeronder drie vrouwen, aangeland zoude sijn en sij, Sermatters, ses van die menschen, omdat niet wisten, wat natie het was, hadden doodgeslagen en de resteerende aan Comp. s gecommitt. s op derselver aankomst ginder souden overleveren.  twee inlanders van Salagoe, die volgens getuygenisse van eenige orangkayen de moord van seekere twee Europeaanse Ambonse posthouders hebben helpen volbrengen.  waren de burgers aldaer gesecludeerd buyten den justitieelen Raad en de manquerende leeden in dat collegie tot op het bepaalde getal met Comp. s dienaaren weder gesuppleert.  
1713	1724	GM7_232	 dat hij een Ceramse gonting of zeylvaartuyg in de maand october anno passado bij de ey landen De Drie Gebroeders  bewesten Caab Floris leggende, hadde ontdekt, die hij meende te betrecken om hem af te handelen de specerijen, die hij seyde, dat ver- seekerd was daarin te wesen en door de Cerammers aan de gemeen (d) e man op - Larantouke verkogt te werden, te weten: de garioffelnagulen de tomtom, wesende een seekere maat van 4 ® inhoud, voor ses schellingen en so ook het duysend stuks nootemusschaten mede voor alsulk bedragen.  Ook was den tenenty-generaal der Portugesen op Liffauw1 een sodanig verfoeyelijk ongerijmd leven leggende dat daardoor wierde gerugt, alsof de blanke d. os den oorlogh souden aanvangen tegens sijne swarte sogenaamde Portugeesen en door welke land- en menschenturbeeringe wierde voorsien, dat het goed zandelhout en wax nogal schaarser te bekomen en ook den handel meer belemmerd werden soude, sooals het behoud van den eygendom der slaven onse volkeren datuyt door alle slinkse practijcquen der Amarassiërs en somede door de - Portugeesen met hun aan te houden en daardoor gelijk als aan te locken al grootelijks beswaard wierd gemaakt, waardoor al sommige eygenaars de hare hadde moeten misschen en so ook d’E. Comp. mede eene en waartoe, alsook om de verdere, die hun onder het resort der Portugeesen zijn onthoudende, hadden de residenten de hulpe van haren tenenty-generaal versogt, dan daarop so was niet anders gevolgd dan veel goede beloften en dewijle sij reets bekomen hadden een Amarassiër, die er wierd gesegd, dat een Liffauwse slaaf en ook een menschedief was, so hadden sij denselven in de ketting  
1713	1724	GM7_568	Ordres tegens den indrang van sluyppapen, die gesegt worden van de vaste kust aldaar andersints geen ongevoelige passagiën te ontbreeken  •  Facheuse ontmoeting van 's Comp. s chaloup Edam op den 31c januarij deses jaers in de heenreys na Mallabaar op de hoogte van Tegenepatnam door een Engelsen bodem, die de chialoup met scherp heeft gedwongen aan zijn boord te komen, - desen Engels¬ man zig daerover bij den commandeur Hanenberg op Couchim hebbende weten te excuseeren.  terugsending der Engelse brieven na Ansjenga, die de ministers versogt waren aan de passeerende Engelse scheepen te willen bestellen, niettemin heeft men in haar geaggreert, dat se aan de Engelse brigantin Prospercus gerieff van drinkwater en brandhout tot Gale hadden toegestaan ten behoeve van eenige gevlugte weduwen en familiën der vermoorde Engelsen op Ansjenga, die aldaar op hals en kraeg waren ter houw gekomen.  v  Onverwagt gedaan versoek uyt name van den Naik van Tansjouwer door sijnen sendeling Belindoechan tot inkoop van eliphanten nevens sijn voorgenomen pretense opmarse na Candia tot het opsoeken van Arabise paarden, die aldaar niet werden gevonden en winderig concept van dien Beliendoechan, die daerin ten regten is gestuyt.  
1713	1724	GM7_67	 de verdruckingen, die de gravers onderhavig zijn van den bergheer Roujay, bijgevolgen d’onse versogt hadden bij den berkelang, dat in sijn plaats mogt werden herstelt den voorigen bergheer Chinsin.  dog sijn staatrok heeft hij van de Coning niet afgewagt en de militie van Sijn Maj. ‘, tegens die van Patany uytgesonden, is met weynig reputatie gereverteerd, egter hebben d’andere1 naderhand hun pligt tot hommage weder volbragt, hetwelke den Coning gerustheyd kan geven en soo ook dat een andere opgeworpen Vorst in Tanassery van daer gevlugt en dat quartier dusdanig ook buyten onrust geraakt is.  van sekeren amphioencraam - , die ook ’s Comp." tweeden tolk Pieter Broucheborde het leven had gecost, mitsgaders twee maenden stilstand in de negotie verwekt benevens een visite van ’s Comp. cs losboots met apparentie van verder straffe omtrent eenige ingesetenen onder ’s Comp. es logie dog dit alles was op een speciael versoek van d’onse door perdon van den Koning gedilueerd.  Ondertusschen speelen de Johoriten in het Malaxe vaerwater louter den baas, aanrandende en rantsoenerende off spolieerende alle vaartuygen, die sij maar agterhalen kunnen, soo van Java’s Oostcust als andere plaetsen komende, alschoon deselve de wil nae Malacca off Riouw hebben.  
1713	1724	GM7_73	 binnen het casteel getrocken de manschap der buytenposten, het ligt geschut, de affuyten van het grof canon en waerin sig met geslote poorten en omtrent 180 a 200 soo Europeanen als inlanderen is onthoudende, onaengesien de meeste gequalificeerdens en verscheyde mindere hem bereets verlaten en den heer Francen directeur tot Poudechery seer veel vlijt geadhibeert hadde om als mediateur de ontstane geschillen bij te leggen, dog vrugteloos, gelijk die ook waren geweest van een ten dien eynde uyt Madras gesonden predicant en een der raadsleden, schoon met hem, Rawort, diverse malen waren in conferentie geweest.  al eenige schermutselingen tusschen parthijen voorgevallen en ook - gouverneur Harrison van Maddras in persoon afgekomen en alrede tot Poudechery verschenen soude wesen met 17 gequalificeerdens te paerd en een compagnie van 80 blancke koppen buyten inlandse soldaten en verdere suite om des mogelijk hem, Rawort, hetsij door sijn ontsag dan wel met gewelt te constringeren tot de overgave van ’t gedagte casteel.  v  dese Regeringe binnenkorten de clem soude konnen quyt wesen, bijaldien soo ongehoorde uytsporigheden (waeraan ook andere gouverneurs en directeurs op een ergerlijke wijse misschien sig sullen spiegelen) niet aanmerkelijk door U. Ed. Ho. Agtb. gestuyt werden, want wat sal het vervolg van dien wesen off worden, wanneer een subaltern gouverneur met sijne raadspersoonen (sooals die tans op Colombo worden gevonden) de stout - heyt derfden nemen niet alleen op een onverwagte wijse tegens onse brieven en beveelen, die hem in dienst van d’E. Comp. c worden toegesonden en tot sijne verbetering sig aan te canten, maer ook desel ve med allerhande aanstotelijke termen aff te malen, wijders deselve aan te sien als vervuld med onwaerheden, waervan de geciteerde documenten de scheydsluyden sullen moeten wesen en dan nog omtrent U. Ed. Ho. Agtb. derwegen tot 2 distincte reysen niet alleen te protesteren, maar ook te versoeken, dat onse brieven bij haar niet mogen werden g’admitteerd, voorenaleer dat sijne verantwoording daertegens sal wesen ingekomen, mitsgaders dat geen geloof aan de lasterlijke brieven van hier mag worden gegeven, even en al eens alsof het lighaem deser Regeering gelijkstandig was geworden tegens het Ceylonse gouvernement om daermede te treden in het perck van een pennestrijd en gehouden om te ondergaan en telkens af te wagten d’irregulariteyten der ge-  
1713	1724	GM7_98	d’Europese vreede heeft men almede d’onse gelast aan het hof bekent te maken, sooals sij aan ons het vertrek der Francen uyt Tanassery gecommuniceerd hebben, benevens het minderen der extraordinaire duurte van levensmiddelen en sterfte, als ook het beslegten van eenige tumulten onder den inlander tot Tanassery en Patany. De negotie van d’E. Comp. eenigen tijd gestant en den tolk van ons was doodgeslagen geworden overende ter saacke van sekere amfioen-winkel omtrent onse logie, door den croonprins tegens de wetten van den lande ondekt en door d'onse bij wegen van resistentie gemainctineerd1  A! l709opgl. 602579, 973/s per centoofgl. 588001 1710 „ „ 534964, 122 1711 „„ 459706, 112% 1712 „ „ 476140, 91% 1713 „ „ 483858, 95 651613 518225 435630 459804 op gl. 2557247, gewonnen gl. 2653273  door de Japance ministers uyt onsen name bij een request in de japanse taaie aan de heeren Nangasackyse gouverneurs onse beswaarnissen met een beleefde ernst te doen vertoonen en daartegens een billijcke verligtinge te versoecken  
